API;Surf_X;Surf_Y;Date_Drilling;Date_Completion;Date_Production;deltaT_Dril_Comp;deltaT_Comp_Prod;Lateral_Length (ft);Depth_TVD_PPLS (ft);Erosion_PPLS (ft);Pressure_PPLS (PSI);TOC_PPLS (%);Vcarb_PPLS;Vsand_PPLS;Vclay_PPLS;PR_PPLS;YM_PPLS (PSI);RHOB_PPLS (g/cc);Res_PPLS (Ohmm);GR_PPLS (API);DT_PPLS (us/ft);DTs_PPLS (us/ft);Temperature (F);Temp_Anomaly (F);S3Tect_PPLS (PSI);S3_contrast_PPLS (PSI);Heat_Flow (W/m2);Zone;Nbr_Stages;Frac_Gradient (PSI/ft);Proppant_Designed (kg);Proppant_in_Formation (kg);Avg_Breakdown_Pressure (KPa);Avg_Treating_Pressure (KPa);Max_Treating_pressure (KPa);Min_Treating_Pressure (KPa);Avg_Rate_Slurry (bpm);Max_Rate_Slurry (bpm);Min_Rate_Slurry (bpm);ShutInPressure_Fil (KPa);ShutInPressure_Initial (KPa);ISIP (KPa);Shot_Density (shots/ft);Shot_Total;Proppant_per_ft (kg/ft);Stage_Spacing (ft);GasCum360;OilCum360
321;-0.129969377;0.41284710399999996;2013-12-08;2014-05-04;2014-05-20;147.0;16.0;0.338785176;-0.630392565;0.55337619;-0.976381508;-0.583783583;0.786744184;-0.542667871;-0.29198939;0.8596157320000001;0.323223953;-0.854801047;-0.101807362;0.180852832;0.45350050000000003;2.241215088;0.638534359;0.474298651;-0.63638118;-1.420501153;0.714348469;Z3;0.008722824;0.271890179;-0.132300164;-0.121414391;0.7614375529999999;0.818550187;0.345276161;1.156924459;0.376515834;0.260614135;0.319516287;1.711613399;1.368774943;1.4325362019999999;-1.253690467;0.181738053;-0.454433133;-0.21651238399999997;0.201061262;-0.0032183809999999998
4;-1.296250226;1.1191865859999999;2013-12-05;2012-10-13;2013-01-09;143.0;88.0;-0.07689932599999999;-0.632566646;1.117268996;0.278460482;-0.31558559399999997;-2.323231363;1.743545075;2.484360564;-0.7882697040000001;-0.008171630573304443;-1.5481192730000002;-0.27801902100000003;-0.501134403;-1.4766176430000002;-0.662938448;2.362371905;1.782986769;-1.788656264;1.0303891379999999;1.657892497;Z3;;;;;;;;;;;;;;;;;;;-0.349767027;0.336361316
285;0.50803073;-0.239683107;2012-08-28;2012-03-11;2013-05-02;-170.0;417.0;-0.6948255390000001;-0.20119785199999998;-1.256421438;-0.259397563;-0.41520199;0.110662543;-0.015080268;0.263280601;0.310320587;-0.41785235;-0.230814643;-0.0851078;-0.532271905;0.381682151;-0.903235971;-0.112839383;-0.610575822;0.599452387;-0.389675059;-0.791215459;Z6;-1.159418661;-0.051970522000000005;-0.946618947;-0.9495378309999999;0.051044278;0.635084732;-0.183243918;-0.898543367;0.7869736270000001;0.8666008620000001;0.627938946;-0.17622365399999998;-0.19147384899999997;0.031395139;0.667339212;-0.560749524;-1.024383971;2.267576084;-0.40430603;-0.74633925
34;0.47572429899999996;0.083563287;2012-10-10;2012-06-11;2013-02-14;-121.0;248.0;-0.603350057;-0.701640316;-1.474754195;0.431778628;0.504333975;0.3810952;-0.190942802;-0.569624385;0.310320587;-0.18221042399999998;-0.508141933;0.020888699;-0.18520267699999998;0.754239839;-0.66676789;0.440716936;-0.057258755999999994;0.526981872;-0.345082816;-0.98818505;Z6;-1.159418661;-0.083395774;-0.8580411590000001;-0.8595516940000001;0.760421968;0.380848101;0.041914195;-0.874682328;0.08146344700000001;0.518402032;0.440280206;-0.5258944179999999;-1.650673997;-0.028232259;0.667339212;-0.560749524;-0.9279055829999999;2.406646893;-0.404505047;-0.765296415
445;0.694841215;0.06967135099999999;2012-04-17;2012-09-06;2012-09-12;142.0;6.0;-1.289727311;-0.820873147;-0.6792213690000001;1.57039839;0.38939198;1.327609497;-1.246118008;-0.847259381;-0.23897455899999998;-0.10543350800000001;-0.854801047;-0.06713291099999999;-0.242920973;1.638503267;-0.42072620299999997;0.307730433;-0.134971827;1.004272436;-0.211586597;-0.902950936;Z5;-1.305436347;-0.245836978;-1.083962141;-1.077225237;0.545391758;0.632461972;-0.24407691;0.31642179;0.483792714;0.516389322;0.38887117299999996;-0.28560113;-1.6105412380000002;-0.256314402;0.647736868;-0.575902331;-0.73168005;2.466248669;-0.30557119;-0.839861264
53;0.48161046399999996;-1.171536967;2013-11-17;2014-08-20;2014-08-20;276.0;0.0;-0.78318961;1.352773365;-1.143701527;-1.293825615;0.090542791;-1.5119333940000002;1.040094938;1.6514555780000002;-2.43615514;-1.193637021;0.46250358399999997;-0.29481483399999997;-0.230769753;-0.05820524;-0.159366745;-0.272423187;0.248930745;0.8138367059999999;0.5219693870000001;1.7013451830000001;Z2;;;;;;;;;;;;;;;;;;;-0.763632515;-0.13402282
129;-2.30125845;1.9529371969999998;2013-07-11;2014-03-14;2014-12-03;246.0;264.0;0.409103063;-0.32654917;0.965696806;0.47933301700000003;-2.0397155280000003;0.110662543;0.16078226699999998;-0.014354394;0.310320587;1.8040312319999998;-0.022819175;-0.507625966;-0.131281638;-1.8850845059999999;-0.432214531;-0.623175089;0.367054613;-1.457408923;0.959459292;0.199840022;Z3;;;;;;;;;;;;;;;;;;;-0.23505262300000002;1.446372837
491;2.8327026810000002;-1.063547193;2015-01-05;2015-05-28;2015-12-04;143.0;190.0;0.49248887700000005;0.081401663;0.5392433839999999;-3.11015350152;-1.150830762;0.3810952;0.512507335;-1.9577993619999998;0.8596157320000001;-1.652327325;1.571812746;-0.102096115;4.049497569;2.365664056;2.383383145;-0.776109567;0.8100191179999999;0.7581225859999999;-2.6339383709999997;0.419252209;Z7;;;;;;;;;;;;;;;;;;;0.592595207;-0.8468122240000001
10;0.092521442;-0.354472309;2013-01-19;2013-09-04;2013-06-29;228.0;-67.0;-0.95680634;0.38226346;0.254916459;0.6748998959999999;0.657589969;-0.15977011300000002;-0.015080268;0.263280601;-0.23897455899999998;-0.319055455;0.531835406;0.040836735;0.146677525;-0.22877382;-0.971687258;-1.195017052;-0.988261348;0.302814947;1.178937882;-0.799810495;Z3;-1.013400975;-0.163847046;-0.817657307;-0.815047948;0.778887158;-0.336689165;0.548798191;-0.23599004199999998;1.280257169;0.671185018;0.78127721;-0.7735802279999999;-0.23612809899999998;-0.501606514;-1.253690467;0.181738053;-0.5088214520000001;1.0752825609999999;-1.015688075;-0.35898117799999996
742;1.1897462559999998;-1.388044056;2014-11-13;2015-01-24;2015-04-15;72.0;81.0;0.46573074299999995;0.9962550859999999;0.6250333370000001;-0.129288929;0.841497162;0.9219605120000001;-0.894392939;-0.569624385;0.310320587;0.21650392899999998;0.11584447;0.621014165;0.207433626;1.696855676;-0.470987637;-2.7659201189999996;-3.655373949;0.5188855729999999;-1.984379619;-3.30478619;Z2;0.08173166700000001;0.216324999;-0.123639225;-0.074895259;-0.622100986;-0.352803108;0.377726936;0.34878590000000004;-0.580807211;-0.786453345;-0.6422814579999999;1.460048241;0.988143471;0.701610264;0.667339212;-0.560749524;-0.481069629;-0.237445052;-0.22317790699999998;-0.503687537
711;-2.318823514;1.773416654;2014-10-29;2015-03-21;2015-03-21;143.0;0.0;0.444573148;-0.008481071;0.895239777;0.232936652;-1.8711339340000002;-0.15977011300000002;0.16078226699999998;0.263280601;0.310320587;1.9041015719999999;0.254508116;-0.503799986;-0.09634688;-1.8626412719999998;-0.473381039;-0.633149076;0.250485006;-1.384024146;0.848334716;0.10648837400000001;Z3;;;;;;;;;;;;;;;;;;;-0.370044045;0.42881541
242;0.078216088;-0.341107915;2013-05-29;2013-11-21;2014-04-02;176.0;132.0;-1.295327851;0.37608285700000005;0.335657046;0.61762939;0.64992717;-0.024553785;-0.190942802;0.263280601;-0.23897455899999998;-0.348562166;0.46250358399999997;0.020142753;0.121615633;-0.219796527;-0.93147811;-1.2299260090000002;-1.020900838;0.26541654600000003;1.20593576;-0.8241630990000001;Z3;-0.721365604;0.175982477;-0.989479167;-0.988890142;-0.634213257;-0.351688654;-0.08562217300000001;0.19180873;-0.945254622;-1.39165976;0.219505218;0.7769863020000001;0.04250505;0.804906428;-1.253690467;0.181738053;-0.5145439820000001;-0.186314151;-0.7960389920000001;0.159181333
455;1.188178688;-0.921599354;2012-06-19;2012-07-17;2012-11-28;28.0;134.0;-0.633219602;0.327321319;1.6993262169999999;-2.001355451;-0.737039577;-0.294986441;0.864232404;-0.569624385;0.310320587;1.4903567269999998;0.6704990510000001;-0.07921242099999999;0.764111402;0.37270485700000006;-0.021985492000000002;-0.9789139840000001;-0.46758377100000004;1.3710083880000001;-0.7896415390000001;-0.706936349;Z5;-1.086409818;-0.050923012999999996;-0.925982545;-0.927460512;-0.48995196799999996;0.440954909;0.28021983899999997;0.350387249;-0.113555628;0.806219562;0.060547225999999996;-0.36900838799999996;-1.579475168;-0.203310639;-0.293175628;-1.3032371;-1.0317118029999999;1.8753396390000001;-0.108698565;-0.770983564
36;-1.51819084;0.7255817379999999;2014-07-02;2014-06-19;2014-06-19;-13.0;0.0;0.28091293300000003;0.346453235;1.02418962;-0.035839533;0.075217192;-2.593664019;2.095270144;2.484360564;-0.23897455899999998;-0.36431536600000003;0.11584447;-0.236919811;-0.42139202;-1.6337202830000002;-0.794096857;1.98169804;2.126478543;-1.357281978;1.588691956;2.104595654;Z3;;;;;;;;;;;;;;;;;;;-0.885530569;0.237537615
728;0.588879858;-0.914506846;2013-05-07;2013-08-27;2013-11-13;112.0;78.0;0.49311115899999997;0.884289897;-1.556034465;-0.11893962699999999;0.496671175;-0.294986441;-0.190942802;1.0961855870000001;-0.23897455899999998;-1.80181536;-0.16148282;-0.012943555;-0.127484381;0.49389832200000006;-0.633738948;0.454015586;0.506938141;1.014466459;-0.255134485;1.912401084;Z2;0.008722824;0.107135168;-0.151323752;-0.155465761;-0.673505908;-2.37534838;-3.746661151;-0.969883005;-1.9045190330000001;-2.5592891890000002;0.144927427;;0.05039169;0.129965398;-1.253690467;0.181738053;-0.613397441;-0.132048154;-0.321492598;0.132009396
354;-0.147129574;0.40419151;2013-08-28;2014-12-04;2014-05-16;463.0;-202.0;0.318872146;-0.603309723;0.55887899;-1.0445034979999999;-0.6374231810000001;0.786744184;-0.542667871;-0.29198939;0.8596157320000001;0.37175821299999995;-0.854801047;-0.11220247800000001;0.170979965;0.422079972;2.2254186369999998;0.611937058;0.41057393299999995;-0.630088009;-1.4443098630000002;0.678774567;Z3;-0.064286019;-0.007902926999999999;0.222036387;0.22713244300000002;0.106693546;0.673449718;-0.220038373;0.832295022;0.650030086;0.641680519;0.284081902;0.713111608;0.988193035;0.350800095;-1.253690467;0.181738053;0.068763583;-0.132814463;0.508919365;0.295041015
639;-1.770309729;2.250490348;2013-11-27;2014-06-17;2014-06-21;202.0;4.0;0.799896278;-1.7236759480000001;1.3636825430000001;1.148544233;-1.396040352;0.245878872;0.336644801;-0.569624385;0.310320587;-0.363109089;-1.340123805;-0.40150915299999995;0.205155272;-1.835709391;-0.200533253;0.961026629;0.8877321890000001;-1.582159996;1.381430596;0.621713074;Z6;;;;;;;;;;;;;;;;;;;1.752823548;-0.8152169490000001
182;0.32748013600000003;0.0018529129999999999;2013-06-06;2014-02-20;2014-04-18;259.0;57.0;-1.387425615;-0.44584411799999996;-1.191230635;0.488525119;1.025404355;0.245878872;-0.190942802;-0.569624385;0.310320587;0.220862682;-0.438810111;0.186199924;-0.086474013;0.49838696899999996;-0.7605892340000001;0.468976568;0.297112849;0.361053447;-0.147863665;-0.5429143989999999;Z6;-0.721365604;0.336907942;-0.978049775;-0.967416794;0.985820655;0.088456019;0.9858749459999999;0.027751912000000004;-0.628635418;-0.76973237;0.15945442099999999;1.527505221;1.547023307;1.582941175;-1.253690467;0.181738053;-0.34603164399999997;-0.270324273;-0.483205449;-0.846180319
625;0.522626759;-0.236088007;2012-12-06;2012-09-07;2013-01-02;-90.0;117.0;-0.603350057;-0.216944412;-1.23987361;-0.21824052800000002;-0.491829987;0.245878872;-0.015080268;0.263280601;0.310320587;-0.46974851700000003;-0.300146465;-0.105681468;-0.561890504;0.44003456;-0.8769085529999999;-0.177670303;-0.730253952;0.603160228;-0.396614411;-0.884089605;Z6;-1.159418661;-0.38753442;-0.646597406;-0.6487426;-0.46813001299999996;-0.48802654;-0.716597178;0.001845641;0.90169073;0.798168722;0.600710031;-1.131917949;-1.6867566619999999;-1.312448791;0.667339212;-0.560749524;-0.532639943;2.406646893;-0.631827365;-0.67051059
686;0.346197519;-0.475259858;2013-10-29;2014-07-06;2014-12-07;250.0;154.0;-0.83732816;0.32983704199999997;-0.907305393;0.6586335879999999;0.458357177;-0.8358517529999999;0.6883698690000001;0.540915596;-0.7882697040000001;-0.239389701;0.947826342;0.10893437199999999;0.16642325800000002;-0.085137121;-1.139225372;-0.024735825;-0.093006768;0.7484060109999999;0.336311508;0.184082455;Z3;-0.502339076;-0.186701775;-0.7288890290000001;-0.731235787;-0.13456272;0.78096148;0.32296262;-0.056954777000000005;0.079551495;0.954153747;-1.149851647;-0.358279147;0.538126225;-0.562137358;-1.253690467;0.181738053;-0.46171314799999996;-0.22339970000000003;-0.60821061;-0.166881906
564;-2.097495394;3.1365848360000004;2014-09-23;2015-04-19;2015-04-17;208.0;-2.0;1.089879778;-0.9673845735137614;1.185971438;0.6429040135048545;-1.089528364;0.110662543;0.864232404;-1.1248943759999999;0.8596157320000001;0.251478221;-3.350746661;-0.5023562189999999;0.461849799;-1.943436915;-0.256060171;0.37921067799999997;1.308937035;-1.5410283569999998;1.506446823;0.961694525;Z6;;;;;;;;;;;;;;;;;;;5.366268563;-0.8468122240000001
760;0.480364715;0.101519249;2014-11-16;2015-03-04;2015-10-21;108.0;231.0;-0.301543196;-0.730369247;-1.485188075;0.482455275;0.481345576;0.3810952;-0.190942802;-0.569624385;0.310320587;-0.19343964800000002;-0.5774737560000001;0.0035394420000000003;-0.181405421;0.7856603670000001;-0.643791235;0.454015586;-0.05570449400000001;0.537907305;-0.344646949;-1.0017938579999999;Z6;-0.28331254699999997;-0.20837436199999998;-0.47591848600000003;-0.48831117700000004;-0.820583194;0.441741737;0.248898452;-0.21554720800000002;-1.474592109;-0.441085579;-0.992549468;0.164241746;0.791165117;-0.426825264;0.667339212;-0.560749524;-0.5176043339999999;-0.199207597;-0.305836547;-0.846180319
723;1.091570832;-2.013376553;2011-06-11;2011-11-30;2012-01-31;172.0;62.0;-0.926936795;2.0274529180000003;0.330962539;0.22411572800000001;0.305101183;0.786744184;-0.542667871;-0.569624385;0.8596157320000001;1.150174726;1.086489987;-0.22419060600000001;-3.646781537;1.05049053;0.887507127;-1.878235211;-1.9348065540000001;-0.02693402;-2.085764073;-1.8756225880000001;Z2;-1.2324275040000001;-0.27596554;-1.484326065;-1.496044317;-0.646706005;-3.325838913;-1.0631850840000001;-6.722919812000001;-2.023595415;-0.389330069;-1.57622336;-0.733007028;;-1.0513436059999999;0.667339365;-0.560749524;-1.959571815;2.466248669;-1.117010143;-0.294526817
206;-0.292508514;-0.324050728;2012-02-09;2012-08-12;2013-05-21;185.0;282.0;-0.7358961629999999;0.734433577;1.528406745;-0.37241019799999997;1.086706753;0.9219605120000001;-0.894392939;-0.847259381;0.8596157320000001;0.429537147;-0.16148282;-0.070886703;-0.255831645;-0.47116075;-0.39870690799999997;0.031783439;-0.125646258;-0.20897377600000003;0.35715114200000003;-0.300820865;Z3;-1.159418661;-0.330463273;-0.695172323;-0.7630378259999999;-0.256257874;0.159738064;-0.248183137;-1.11304924;0.653137008;0.846473762;0.46346158;-1.343552607;-1.662486775;-1.3876684119999998;0.667339212;-0.560749524;-0.625887779;2.205136129;-1.1388578520000001;-0.012065058
582;0.83926508;-1.5314768280000002;2013-09-24;2014-06-04;2014-09-06;253.0;94.0;-0.6077060329999999;1.5522297980000002;0.052118700000000004;1.1176491640000001;1.140346351;1.5980421530000002;-2.125430679;-0.29198939;0.8596157320000001;-0.21216353;-0.508141933;0.5393451260000001;-0.31279049;0.7632171320000001;0.007214008;-1.4460290759999999;-1.541578414;-0.455992176;-1.4919574919999998;-1.51295979;Z2;0.008722824;0.110646127;-0.029092755;-0.01373779;-2.549624946;-0.171703487;-0.146239208;0.749163648;3.8132107939999997;3.4364289930000003;1.238161013;0.958728147;1.343027384;0.06754168;0.6118181229999999;-0.539290345;0.663709505;-0.734536957;-0.447912996;0.104205554
514;-2.307559865;1.776992215;2014-06-07;2015-03-25;2015-03-25;291.0;0.0;0.446439995;-0.036433546000000004;0.9073124220000001;0.24791475600000001;-1.9017851330000002;-0.024553785;0.16078226699999998;0.263280601;0.310320587;1.891265455;0.254508116;-0.5025727839999999;-0.105460295;-1.8626412719999998;-0.468594235;-0.606551776;0.261364836;-1.385720611;0.864479067;0.11484466;Z3;;;;;;;;;;;;;;;;;;;0.016200012;1.093636868
181;-0.14034024;-0.49681092;2013-04-27;2013-08-10;2013-11-26;105.0;108.0;-1.292838722;0.8594432540000001;0.97950186;0.39354734399999997;0.489008376;0.110662543;-0.190942802;-0.014354394;-0.23897455899999998;-0.229250702;0.6704990510000001;-0.025913387000000003;0.000103431;-0.614797449;-0.730432374;-0.480214598;-0.31371189;-0.468868034;1.24650594;-0.534796864;Z3;-0.721365604;0.223993761;-0.818038287;-0.823649165;1.3526133519999999;-0.32869959600000004;0.323814282;0.40480502700000004;1.0267323720000001;0.427024998;0.65244497;-0.411863241;-0.24460986899999998;0.764503725;-0.773433047;0.924225629;-0.123497312;-0.184043608;-0.880134981;0.23437808699999998
609;0.317130036;0.362359394;2014-10-01;2014-01-07;2014-08-22;-267.0;227.0;-1.100553526;-1.0109189140000001;-1.774741797;1.60817116;1.239962747;-0.024553785;0.336644801;-0.847259381;0.310320587;-0.328328125;-0.924132869;0.019950251000000002;0.10794551;0.9248084190000001;-0.012411885;0.656820003;0.303329894;0.216340984;-0.15950261599999999;-0.512593019;Z6;-0.940392133;-0.10840955199999999;-0.930046328;-0.9340886909999999;0.245734638;-0.11156075900000001;-0.1288174;-0.8608648390000001;-0.569556111;-0.645950705;-0.938183627;0.345060615;0.168601077;0.04000513;0.667339212;-0.560749524;-0.611318241;0.6136268189999999;0.996114433;-0.8468122240000001
194;0.282176387;0.872296992;2013-02-12;2014-04-05;2014-06-06;417.0;62.0;-0.5877930020000001;-1.721501867;-1.981120196;1.6912712540000001;0.941113559;-0.294986441;1.040094938;-1.4025293719999998;0.310320587;-0.427426187;-0.924132869;-0.17570412600000002;0.609183344;1.028047296;1.231199601;1.105649451;1.00896458;-0.183460782;-0.6110567929999999;0.34165812799999995;Z9;-0.42933023299999995;0.077931927;-0.639739771;-0.6305289860000001;1.299813507;1.315030656;0.309039069;0.544895725;-1.205783199;-0.210093057;0.046777839;-0.139342655;0.6801508490000001;1.065973793;-1.253690467;0.181738053;-0.513241109;-0.16339958400000001;-0.004988286;-0.8468122240000001
632;1.002541284;-1.131951788;2013-09-08;2013-11-19;2014-01-15;72.0;57.0;-1.368134867;0.810309015;0.759599338;-0.167607549;0.22847318600000002;-0.024553785;0.336644801;-0.014354394;0.310320587;0.404019068;0.46250358399999997;0.075703687;0.568172976;0.354750269;-0.8850461190000001;-1.527483309;-1.6068573940000002;0.714415775;-0.9754849859999999;-1.806384793;Z5;-0.794374447;0.290559565;-1.016401735;-1.0286814229999999;-0.45249600100000004;-1.8673415130000002;-0.284112623;-0.734629159;1.13890931;0.511213782;0.66255331;;0.918098777;0.893312124;-0.773433047;0.924225629;-0.521884744;-0.09237040099999999;-0.618404734;-0.543497584
270;2.845274368;-1.048404787;2015-01-25;2015-05-25;2015-12-04;120.0;193.0;0.502445392;0.065437694;0.507219702;-3.107507922824;-1.150830762;0.3810952;0.512507335;-1.9577993619999998;0.8596157320000001;-1.69513908;1.571812746;-0.079477112;4.131518305;2.365664056;2.380511063;-0.7644732479999999;0.820898948;0.711576483;-2.664039106;0.429518503;Z7;;;;;;;;;;;;;;;;;;;0.329449723;-0.8468122240000001
579;0.36053401700000004;-0.313812508;2013-11-22;2014-05-15;2014-06-30;174.0;46.0;-0.43968984200000005;0.045311912;-1.042305112;0.24151740300000002;0.7495435659999999;-0.294986441;0.336644801;-0.014354394;0.310320587;0.020043714;0.323839938;0.199651012;-0.070525537;0.085431459;-1.105717749;0.5221711689999999;0.06241937400000001;0.610067986;-0.021155755;-0.155421494;Z3;-0.35632139;-0.020852298000000002;-0.560242;-0.605700879;-1.158925116;0.463943967;0.162371124;0.267007526;1.112483406;0.994609218;0.003256117;-0.06066305599999999;0.057775749;0.056916694000000004;-1.253690467;0.181738053;-0.602590547;-0.178792975;-0.004015311;-0.218698157
410;0.17562329999999998;-0.19650282800000002;2013-01-12;2014-05-25;2014-08-30;498.0;97.0;0.54476058;0.03142885;-0.182303524;0.474485875;0.987090357;0.245878872;-0.542667871;-0.29198939;0.310320587;-0.08204767;-0.09215099800000001;0.114083804;-0.013566692;0.143783868;-0.8845674379999999;-0.631486745;-0.982044302;0.33335130399999996;0.539149463;-0.902473434;Z3;0.08173166700000001;0.10241888;-0.054300914000000006;-0.032840704;1.757520811;-0.163253903;0.306604979;-2.231914717;-0.237979562;-0.5021967629999999;-0.81588702;0.245618363;0.8569225159999999;0.432100748;1.517025415;0.181738053;-0.47876423799999995;-0.195854802;0.065994656;-0.130863292
551;0.488773523;-1.166964937;2014-05-03;2014-08-20;2014-08-20;109.0;0.0;-0.787545585;1.3409401509999999;-1.164544644;-1.266554985;0.12885679;-1.5119333940000002;1.040094938;1.6514555780000002;-2.43615514;-1.223942358;0.393171761;-0.288534452;-0.231529204;-0.031273359;-0.17276979399999998;-0.24582588600000002;0.252039267;0.820414315;0.47178423399999997;1.715431493;Z2;;;;;;;;;;;;;;;;;;;-0.722379043;0.174347065
277;1.9130698069999998;-1.574676645;2014-04-30;2014-12-09;2014-07-11;223.0;-151.0;-0.506274036;0.95202806;0.823052804;0.126779884;0.29743838300000003;-0.294986441;0.864232404;-0.847259381;0.310320587;1.327542616;-1.340123805;0.8281464829999999;0.34261595100000003;1.2704342259999999;2.8036644710000003;0.881234727;1.905773421;2.421439746;-0.59719535;1.5631083430000001;Z5;-0.42933023299999995;-0.573614497;-0.644565515;-0.647960718;0.77634233;-1.293546832;-0.945593372;-0.774740199;-0.059215948;-0.423652181;-0.029738123999999998;-1.310839415;-1.4577470419999998;-2.243103346;0.667339212;-0.560749524;-0.620010737;-0.104694076;0.015422074;-0.592154308
190;-0.489129273;-0.19427542899999997;2014-12-15;2015-01-06;2015-12-08;22.0;336.0;1.42031162;0.7365765999999999;0.764224844;-0.8389148259999999;1.852986724;0.3810952;-0.190942802;-1.1248943759999999;0.310320587;1.3492568919999999;-0.16148282;0.075102118;-0.111535905;-0.511558572;-0.623686661;-0.11616404599999999;-0.08678972300000001;0.346283034;0.161343165;-0.010738377;Z1;2.345005794;0.05409208;2.534392881;2.21436893;-1.7483252530000002;1.946599569;1.3295205190000001;0.983967038;-0.31189546;0.306643753;-0.423879577;0.747468428;0.7817859490000001;0.209222223;1.46608313;0.064503172;1.5945452530000002;-1.237575941;-0.35410937;5.2422291780000005
660;-0.98574722;0.647642312;2015-03-01;2015-07-27;2015-09-29;148.0;64.0;0.124097821;-0.169828964;0.15043473;-0.24096969199999999;-0.062713203;-1.647149722;1.215957472;1.6514555780000002;-0.7882697040000001;-0.816034429;0.046512648;-0.344143511;-0.352281955;-1.144457777;-1.0109390440000001;0.914481353;0.107492955;-0.85679963;1.309003265;0.177874929;Z3;;;;;;;;;;;;;;;;;;;-0.58300857;1.529436815
174;0.505248557;0.09892061699999999;2012-09-25;2012-11-16;2013-02-24;52.0;100.0;-0.559168022;-0.7465816820000001;-1.432377955;0.5035905589999999;0.36640358;0.516311528;-0.190942802;-0.569624385;0.310320587;-0.246895466;-0.5774737560000001;-0.023747737999999997;-0.21785908199999998;0.848501422;-0.635174989;0.424093623;-0.141188872;0.581614116;-0.347991475;-1.062197865;Z6;-1.159418661;-0.746215745;-0.452297742;-0.440937604;0.42006951299999995;0.22559213600000003;-0.18217934;-0.099442035;0.590042601;0.816283112;0.52454266;-1.05630087;-1.167424022;-1.273211221;0.667339212;-0.560749524;-0.189337604;2.473817148;-0.34415849;-0.8468122240000001
385;1.066448222;-1.053602052;2014-06-28;2014-04-12;2015-04-15;-77.0;368.0;2.135313854;0.63526441;1.19898052;-0.821382147;-0.108690001;-0.294986441;0.864232404;-0.29198939;0.310320587;0.882621498;0.6704990510000001;-0.074399868;0.7155065209999999;0.238045452;-0.703147595;-1.4210941069999998;-1.330198861;1.047882742;-0.860014683;-1.548772443;Z5;1.687926209;0.24200909899999998;1.800816404;1.859190818;-0.485790585;-0.184075073;-0.42393820600000004;3.591486372;-0.8147639170000001;-1.034655324;-0.750386903;1.537456164;1.6309155030000002;0.831192602;0.687349937;-0.545281032;0.615012154;-0.797480689;-0.232133699;-0.666087251
517;-1.511328837;0.852992868;2012-09-20;2012-10-09;2013-01-05;143.0;88.0;0.303937374;0.09683764;1.069461422;0.044924327;-0.04738760400000001;-2.593664019;2.095270144;2.484360564;-0.23897455899999998;-0.6997605659999999;-0.09215099800000001;-0.179891048;-0.483667024;-1.624742989;-0.748622226;2.114684543;2.53835782;-1.5682581309999999;1.652112802;2.515963661;Z3;;;;;;;;;;;;;;;;;;;-1.08972262;-0.846180319
91;0.321521302;0.499617972;2013-05-19;2013-08-20;2013-10-24;93.0;65.0;1.066233054;-1.228606571;-2.064650379;1.846248781;1.3319163440000001;-0.15977011300000002;0.512507335;-0.847259381;0.310320587;-0.40747438799999997;-0.993464692;-0.024469621;0.241608933;1.005604062;0.30399581;0.816403807;0.517817971;0.185174803;-0.227472017;-0.317294685;Z6;0.22774935300000002;0.100847022;0.10012287199999999;0.120233075;1.051793062;0.593077816;0.10717659;0.9626263829999999;0.17651476;-0.124083754;0.528432505;0.53863945;0.315347986;0.97537323;-0.773433047;0.924225629;-0.6191437679999999;-0.10544629999999999;1.940519251;-0.8468122240000001
46;0.66167314;-0.22041805899999997;2015-04-02;2015-08-20;2015-12-11;140.0;113.0;1.9554743019999998;-0.346581776;-0.771864562;1.006470582;0.098205591;0.9219605120000001;-0.894392939;-0.29198939;-0.23897455899999998;-0.5252232370000001;-0.7161374009999999;-0.0038478279999999998;-0.410759703;1.2704342259999999;-0.579648071;-0.179332635;-0.428727236;0.7748383459999999;-0.308539014;-0.606660921;Z6;0.665802409;0.23836778600000003;0.604743229;0.608834374;-0.363983578;1.039177529;0.505490671;0.729743398;-0.646990155;-0.655718268;-0.704243307;1.740535493;0.207014712;1.1109473779999999;0.667339212;-0.560749524;-0.562197197;-0.169752538;0.866089606;-0.844284602
365;-1.751498915;2.74032274;2014-05-03;2014-09-23;2014-09-23;143.0;0.0;1.013339068;-0.9495512091698507;1.35956222;0.6429040135048544;-0.530143985;-0.024553785;1.040094938;-0.847259381;0.310320587;-0.38189739;-3.2120830160000002;-0.408439231;0.641080297;-1.8671299190000001;-0.100010385;1.087363807;1.228115441;-1.4296204319999999;1.4190446469999998;0.896515497;Z6;;;;;;;;;;;;;;;;;;;4.647158516;-0.8468122240000001
629;1.731678332;-1.8908305319999998;2013-12-18;2014-02-07;2014-08-20;51.0;194.0;-0.441556688;1.4815100380000001;0.533336438;0.9417546920000001;-0.1393412;-0.024553785;1.040094938;-1.4025293719999998;0.310320587;1.616695351;-1.340123805;0.5470933379999999;0.162626001;0.79463766;2.371894817;0.5404568129999999;1.344685048;2.3869873;-0.25718867100000004;1.348232425;Z2;0.811820095;-0.30346284;0.7889342309999999;0.806406735;1.5777056130000002;-2.199234635;0.22861445100000002;-1.6019570619999999;-0.14988271;-0.501035584;-0.8619242659999999;-1.07147863;0.077911165;-1.335622945;0.7140669609999999;-0.52061506;1.9202870369999998;-1.210140203;-0.563785461;-0.162458567
